
****************************************************
*****************                  *****************
***********                              ***********
******                                        ******
***Job: LoadTCMIP started 31/Mar/2025 12:45:41PM****
******                                        ******
***********                              ***********
*****************                  *****************
****************************************************

Last Modified Date                    : 03/28/2025
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48769
Finished at                           : Mon Mar 31 12:48:02 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:02 EDT 2025
Creating test case for Row #          : 6178
Validation Time(ms)                   : 433
TC Validation status                  : PASS
Short Desc                            : DP-Address Line 2
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : select the member receiving notice does not have address line 2 information, do not send the line 2 tag in the JSON PAYLOAD object for worker copy.
Expected Results                      : Line 2 tag is not sent in the JSON PAYLOAD object for worker copy as expected.
Test Case ID for Row 6178             : 48770
Requirement ID                        : 38357.DP.093
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48770
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48770
Finished at                           : Mon Mar 31 12:48:06 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:06 EDT 2025
Creating test case for Row #          : 6179
Business Function                     : 2026 CNS Group 1
Business Function Validation          : Verify Business Function for the Test case
Validation Time(ms)                   : 454
TC Validation status                  : FAIL
Finished at                           : Mon Mar 31 12:48:08 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:08 EDT 2025
Creating test case for Row #          : 6180
Validation Time(ms)                   : 456
TC Validation status                  : PASS
Short Desc                            : DP - No ARD Contacts
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Validate that no tag sent in the notice payload for members with no ARD contact
Expected Results                      : Verify that no tag is present in payload for members without an ARD contact
Test Case ID for Row 6180             : 48771
Requirement ID                        : 38355.EC.100
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48771
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48771
Finished at                           : Mon Mar 31 12:48:12 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:12 EDT 2025
Creating test case for Row #          : 6181
Business Function                     : 2026 CNS Group 1
Business Function Validation          : Verify Business Function for the Test case
Validation Time(ms)                   : 465
TC Validation status                  : FAIL
Finished at                           : Mon Mar 31 12:48:14 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:14 EDT 2025
Creating test case for Row #          : 6182
Validation Time(ms)                   : 606
TC Validation status                  : PASS
Short Desc                            : DP - Notice to Contacts
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Validate that at least 2 notices are sent to all contacts for members with ARD contacts present. One for the member and one for each contact present.
Expected Results                      : Validate that the correct number of notices is sent for member and contacts
Test Case ID for Row 6182             : 48772
Requirement ID                        : 38357.DP.105
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48772
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48772
Finished at                           : Mon Mar 31 12:48:18 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:18 EDT 2025
Creating test case for Row #          : 6183
Validation Time(ms)                   : 450
TC Validation status                  : PASS
Short Desc                            : DP - Configure Contacts
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : If new contact types(PSI/DSS/DYS etc) are to be added, then DCR should be run to add new values and description in database as required. NOTE: DP Notice will be sent to active ARDs (ERDI, II & III)
Expected Results                      : Verify new contact types are added to the database as expected.
Test Case ID for Row 6183             : 48773
Requirement ID                        : 38357.DP.110
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48773
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48773
Finished at                           : Mon Mar 31 12:48:22 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:22 EDT 2025
Creating test case for Row #          : 6184
Validation Time(ms)                   : 431
TC Validation status                  : PASS
Short Desc                            : DP - Insert Group 2
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Validate insert group-2 is sent for all DP type Notices
Expected Results                      : Verify all DP Notices sent insert group as 2
Test Case ID for Row 6184             : 48774
Requirement ID                        : 38357.DP.115
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48774
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48774
Finished at                           : Mon Mar 31 12:48:27 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:27 EDT 2025
Creating test case for Row #          : 6185
Validation Time(ms)                   : 448
TC Validation status                  : PASS
Short Desc                            : DP - Configure Insert Groups
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : If new insert groups are to be added, DCR should be run to add new values and description in database as required. Note: DP notice sends default insert group-2(Babel + Fair Hearing Form)
Expected Results                      : Verify new insert groups are added to the database as expected.
Test Case ID for Row 6185             : 48775
Requirement ID                        : 38357.DP.115A
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48775
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48775
Finished at                           : Mon Mar 31 12:48:31 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:31 EDT 2025
Creating test case for Row #          : 6186
Requirement                           : 38355.DP.120
Requirement Validation                : Verify Requirement ID for the Test case
Validation Time(ms)                   : 442
TC Validation status                  : FAIL
Finished at                           : Mon Mar 31 12:48:33 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:33 EDT 2025
Creating test case for Row #          : 6187
Validation Time(ms)                   : 435
TC Validation status                  : PASS
Short Desc                            : DP - Notice Suppression
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Validate if members are in new Notice suppression table, then the members should be excluded from CNS trigger table and JSON payload request shouldnt be sent to CNS for members in new suppression table.
Expected Results                      : Verify members are in suppression table as expected .
Test Case ID for Row 6187             : 48776
Requirement ID                        : 38381.02.140
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48776
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48776
Finished at                           : Mon Mar 31 12:48:37 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:37 EDT 2025
Creating test case for Row #          : 6188
Validation Time(ms)                   : 469
TC Validation status                  : PASS
Short Desc                            : E7- Supression
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Request the MIDs to move to the Supression Table T_CNS_NOTICE_SUPR, After the CNS job run, the requested member notice IDs will be removed from the T_CNS_NOTICE_RECIP and T_CNS_NOTICE table and CDE_STATUS will change from "A" to "S" in T_MC_CST_TRIGGER table.
Expected Results                      : Notice IDs will be removed from the T_CNS_NOTICE_RECIP and T_CNS_NOTICE table and CDE_STATUS will change from "A" to "S" in T_MC_CST_TRIGGER table as expected.
Test Case ID for Row 6188             : 48777
Requirement ID                        : 38381.02.100
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48777
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48777
Finished at                           : Mon Mar 31 12:48:42 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:42 EDT 2025
Creating test case for Row #          : 6189
Validation Time(ms)                   : 439
TC Validation status                  : PASS
Short Desc                            : E7- Supression
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : MIDs are in Supression table but are not within the range of effective and end dates, after the CNS job, notice are created for the MIDs  T_CNS_NOTICE_RECIP and T_CNS_NOTICE, CDE_STATUS will change from "A" to "F" in T_MC_CST_TRIGGER table.
Expected Results                      : Notice IDs will be generated from the T_CNS_NOTICE_RECIP and T_CNS_NOTICE table and CDE_STATUS will change from "A" to "F" in T_MC_CST_TRIGGER table as expected.
Test Case ID for Row 6189             : 48778
Requirement ID                        : 38381.02.100
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48778
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48778
Finished at                           : Mon Mar 31 12:48:47 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:47 EDT 2025
Creating test case for Row #          : 6190
Validation Time(ms)                   : 449
TC Validation status                  : PASS
Short Desc                            : E7- Configuring Contact type
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Before the DCR request add the PSI along with ERD (I, II, III) to the member contact and set up the data for generating the CNS notices, after the job run, PSI is not seen in the  T_CNS_NOTICE_RECIP and T_CNS_NOTICE tables.
Expected Results                      : PSI is not seen in the  T_CNS_NOTICE_RECIP and T_CNS_NOTICE tables as expected.
Test Case ID for Row 6190             : 48779
Requirement ID                        : 38398.01.001
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48779
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48779
Finished at                           : Mon Mar 31 12:48:51 EDT 2025
*****************************************************************
Started at                            : Mon Mar 31 12:48:51 EDT 2025
Creating test case for Row #          : 6191
Validation Time(ms)                   : 421
TC Validation status                  : PASS
Short Desc                            : E7- Configuring Contact type
Env                                   : 8
Subsystem                             : Member Management
SAK Participant                       : 967
Owner                                 : TARUN ANNE
Grouping                              : Batch
Long Desc                             : Request DCR for adding PSI to the table T_CDE_CONTACT_CNS_XREF for notice type E7, set up the data for generating CNS notices, After the job run, PSI is seen in the  T_CNS_NOTICE_RECIP and T_CNS_NOTICE tables.
Expected Results                      : PSI is seen in the  T_CNS_NOTICE_RECIP and T_CNS_NOTICE tables as expected.
Test Case ID for Row 6191             : 48780
Requirement ID                        : 38398.01.001
Requirement Type                      : Batch
SAK Requirement Type                  : 12
Requirement linked for test case      : 48780
Notebook                              : 2025 CNS Group 1
Business Function                     : 2025 CNS Group 1
Notebook/BF linked for test case      : 48780
Finished at                           : Mon Mar 31 12:48:56 EDT 2025
*****************************************************************


Total time for loading(ms)            : 195429
Total time for loading(sec)           : 195
Total time for loading(min)           : 3Min 15Sec
****************************************************


****************************************************
*****************                  *****************
***********                              ***********
*****                Logged out                *****
***********                              ***********
*****************                  *****************
****************************************************



****************************************************
*****************                  *****************
***********                              ***********
******                                        ******
***Job: LoadTCMIP completed 31/Mar/2025 12:48:56PM**
******                                        ******
***********                              ***********
*****************                  *****************
****************************************************

===============================================
LoadTCMIP
Total tests run: 1, Passes: 1, Failures: 0, Skips: 0
===============================================

